identity_id,platform,platform_username,ou,status,role_or_group,privilege_level,last_login,mfa_enabled,api_key_age_days,department,admin_justified,token_scope
ID0216,AWS,nathan-nichols,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-12-01,False,182.0,IT,True,admin
ID0216,Okta,nathan.nichols@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2025-12-01,True,,IT,True,
ID0217,AD,manuel.king,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2026-01-18,True,,Sales,False,
ID0217,AWS,manuel-king,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-07-29,True,180.0,Sales,False,read_only
ID0217,Okta,manuel.king@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-12-17,True,,Sales,False,
ID0218,AD,courtney.dvm,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,elevated,2026-04-19,True,,HR,False,
ID0218,AWS,courtney-dvm,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-05-12,True,61.0,HR,False,read_only
ID0218,Okta,courtney.dvm@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-06-07,True,,HR,False,
ID0219,AD,mr..phd,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2025-09-10,False,,HR,False,
ID0219,AWS,mr.-phd,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-04-15,False,142.0,HR,False,read_only
ID0219,Okta,mr..phd@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-05-07,True,,HR,False,
ID0220,AD,anthony.jones,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access|GG-Domain-Admins,admin,2025-09-14,False,,Sales,False,
ID0220,AWS,anthony-jones,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-09-14,False,185.0,Sales,False,admin
ID0220,Okta,anthony.jones@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-09-14,False,,Sales,False,
ID0221,AD,laurie.goodwin,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2025-08-30,True,,Finance,False,
ID0221,AWS,laurie-goodwin,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2025-07-27,True,82.0,Finance,False,read_only
ID0221,Okta,laurie.goodwin@socgen.com,,active,SAP S4HANA|Workday|Slack|Concur,standard,2025-11-02,False,,Finance,False,
ID0222,AD,kimberly.reyes,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2025-07-07,False,,Sales,False,
ID0222,AWS,kimberly-reyes,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-09-11,False,200.0,Sales,False,read_only
ID0222,Okta,kimberly.reyes@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-03-19,True,,Sales,False,
ID0223,AD,david.jones,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2025-11-11,True,,Finance,False,
ID0223,AWS,david-jones,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2026-04-03,True,133.0,Finance,False,read_only
ID0223,Okta,david.jones@socgen.com,,active,SAP S4HANA|Workday|Slack|Concur,standard,2026-03-28,True,,Finance,False,
ID0224,AD,juan.bennett,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2026-01-06,True,,Engineering,False,
ID0224,AWS,juan-bennett,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-03-19,True,133.0,Engineering,False,read_only
ID0224,Okta,juan.bennett@socgen.com,,active,GitHub Enterprise|AWS SSO|Jira|Slack|Confluence,standard,2026-05-11,True,,Engineering,False,
ID0225,AD,angela.moore,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-03-12,False,,IT,True,
ID0225,AWS,angela-moore,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-08-10,False,78.0,IT,True,admin
ID0225,Okta,angela.moore@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2026-05-04,True,,IT,True,
ID0226,AD,derrick.anderson,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2025-08-21,True,,Legal,False,
ID0226,AWS,derrick-anderson,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-06-17,False,160.0,Legal,False,read_only
ID0226,Okta,derrick.anderson@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-12-30,True,,Legal,False,
ID0227,AD,rachel.shields,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,elevated,2026-06-06,True,,Sales,False,
ID0227,AWS,rachel-shields,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-07-22,True,637.0,Sales,False,read_only
ID0227,Okta,rachel.shields@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-09-01,False,,Sales,False,
ID0228,AD,carolyn.james,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2025-08-08,True,,IT,True,
ID0228,AWS,carolyn-james,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-09-14,True,161.0,IT,True,admin
ID0228,Okta,carolyn.james@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2026-01-17,False,,IT,True,
ID0229,AD,john.jones,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2026-02-15,False,,Legal,False,
ID0229,AWS,john-jones,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-07-03,True,19.0,Legal,False,read_only
ID0229,Okta,john.jones@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2026-04-01,False,,Legal,False,
ID0230,AD,manuel.brock,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2025-11-20,False,,Finance,False,
ID0230,AWS,manuel-brock,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2025-08-14,True,88.0,Finance,False,read_only
ID0230,Okta,manuel.brock@socgen.com,,active,SAP S4HANA|Workday|Slack|Concur,standard,2026-01-11,True,,Finance,False,
ID0231,AD,christopher.sanders,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2025-06-10,False,,HR,False,
ID0231,AWS,christopher-sanders,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-05-27,True,34.0,HR,False,read_only
ID0231,Okta,christopher.sanders@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2025-09-30,True,,HR,False,
ID0232,AD,timothy.gonzalez,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2026-01-08,True,,HR,False,
ID0232,AWS,timothy-gonzalez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-11-02,True,69.0,HR,False,read_only
ID0232,Okta,timothy.gonzalez@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-04-09,True,,HR,False,
ID0233,AD,andrea.abbott,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,elevated,2026-05-26,False,,HR,False,
ID0233,AWS,andrea-abbott,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-11-18,True,158.0,HR,False,read_only
ID0233,Okta,andrea.abbott@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-03-31,True,,HR,False,
ID0234,AD,angela.ewing,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2025-08-29,False,,Sales,False,
ID0234,AWS,angela-ewing,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-08,False,41.0,Sales,False,read_only
ID0234,Okta,angela.ewing@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-10-24,False,,Sales,False,
ID0235,AD,heather.woodard,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2026-01-14,False,,Finance,False,
ID0235,AWS,heather-woodard,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2025-10-05,True,768.0,Finance,False,read_only
ID0235,Okta,heather.woodard@socgen.com,,active,SAP S4HANA|Workday|Slack|Concur,standard,2026-02-17,True,,Finance,False,
ID0236,AD,erin.hogan,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-02-10,False,,IT,True,
ID0236,AWS,erin-hogan,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-02-10,False,654.0,IT,True,admin
ID0236,Okta,erin.hogan@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2026-02-10,True,,IT,True,
ID0237,AD,james.barton,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2025-09-19,True,,Engineering,False,
ID0237,AWS,james-barton,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2026-04-13,True,111.0,Engineering,False,read_only
ID0237,Okta,james.barton@socgen.com,,active,GitHub Enterprise|AWS SSO|Jira|Slack|Confluence,standard,2025-12-15,False,,Engineering,False,
ID0238,AD,monica.bailey,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access|GG-Domain-Admins,admin,2025-12-15,True,,HR,False,
ID0238,AWS,monica-bailey,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-09-06,True,146.0,HR,False,admin
ID0238,Okta,monica.bailey@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2025-12-17,True,,HR,False,
ID0239,AD,eric.patrick,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2026-05-14,False,,Sales,False,
ID0239,AWS,eric-patrick,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-09-12,True,196.0,Sales,False,read_only
ID0239,Okta,eric.patrick@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-04-21,True,,Sales,False,
ID0240,AD,kristen.rivera,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2026-05-02,False,,Sales,False,
ID0240,AWS,kristen-rivera,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-09-08,True,87.0,Sales,False,read_only
ID0240,Okta,kristen.rivera@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-04-08,True,,Sales,False,
ID0241,AD,omar.ware,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,elevated,2025-08-16,False,,Finance,False,
ID0241,AWS,omar-ware,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2026-06-01,True,12.0,Finance,False,read_only
ID0241,Okta,omar.ware@socgen.com,,active,SAP S4HANA|Workday|Slack|Concur,standard,2026-01-01,False,,Finance,False,
ID0242,AD,rhonda.brown,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-HR-Staff|GG-HRIS-Access,standard,2026-04-10,False,,HR,False,
ID0242,AWS,rhonda-brown,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-03-29,True,82.0,HR,False,read_only
ID0242,Okta,rhonda.brown@socgen.com,,suspended,Workday|Slack|ServiceNow|BambooHR,standard,,True,,HR,False,
ID0243,AD,katherine.church,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2025-10-04,False,,HR,False,
ID0243,AWS,katherine-church,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-20,True,77.0,HR,False,read_only
ID0243,Okta,katherine.church@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2025-12-14,True,,HR,False,
ID0244,AD,michele.evans,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access|GG-Domain-Admins,admin,2025-07-11,True,,Sales,False,
ID0244,AWS,michele-evans,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-01-14,False,150.0,Sales,False,admin
ID0244,Okta,michele.evans@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-06-07,False,,Sales,False,
ID0245,AD,kayla.barnes,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2026-02-05,True,,HR,False,
ID0245,AWS,kayla-barnes,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-18,True,150.0,HR,False,read_only
ID0245,Okta,kayla.barnes@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2025-09-25,False,,HR,False,
ID0246,AD,katherine.taylor,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2026-04-06,True,,IT,False,
ID0246,AWS,katherine-taylor,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2026-03-15,True,478.0,IT,False,read_only
ID0246,Okta,katherine.taylor@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk,standard,2025-11-07,True,,IT,False,
ID0247,AD,tracey.wagner,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access|GG-Domain-Admins,admin,2025-11-18,True,,Sales,False,
ID0247,AWS,tracey-wagner,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-11-22,False,53.0,Sales,False,admin
ID0247,Okta,tracey.wagner@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-10-22,True,,Sales,False,
ID0248,AD,andre.juarez,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2025-06-24,True,,Legal,False,
ID0248,AWS,andre-juarez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-01-05,False,144.0,Legal,False,read_only
ID0248,Okta,andre.juarez@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-10-19,False,,Legal,False,
ID0249,AD,ashley.wilson,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2026-01-11,True,,Legal,False,
ID0249,AWS,ashley-wilson,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-12-27,False,137.0,Legal,False,read_only
ID0249,Okta,ashley.wilson@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-12-21,True,,Legal,False,
ID0250,AD,zachary.cole,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2025-08-12,False,,HR,False,
ID0250,AWS,zachary-cole,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-01-29,False,64.0,HR,False,read_only
ID0250,Okta,zachary.cole@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-01-19,True,,HR,False,
ID0251,AD,leah.bell,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2026-01-19,False,,Legal,False,
ID0251,AWS,leah-bell,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-06-25,True,177.0,Legal,False,read_only
ID0251,Okta,leah.bell@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2026-01-09,False,,Legal,False,
ID0252,AD,douglas.ryan,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy|GG-Domain-Admins,admin,2025-12-24,False,,Legal,False,
ID0252,AWS,douglas-ryan,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-07-09,False,147.0,Legal,False,admin
ID0252,Okta,douglas.ryan@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-12-08,False,,Legal,False,
ID0253,AD,paul.jenkins,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-Legal-Staff|GG-DLP-Policy,standard,2026-01-23,True,,Legal,False,
ID0253,AWS,paul-jenkins,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-05-11,True,183.0,Legal,False,read_only
ID0253,Okta,paul.jenkins@socgen.com,,suspended,SharePoint|Slack|DocuSign|Relativity,standard,,True,,Legal,False,
ID0254,AD,frank.wright,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2025-06-03,False,,Sales,False,
ID0254,AWS,frank-wright,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-02-02,False,138.0,Sales,False,read_only
ID0254,Okta,frank.wright@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-02-01,True,,Sales,False,
ID0255,AD,paul.neal,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2026-04-26,True,,HR,False,
ID0255,AWS,paul-neal,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-03-14,False,172.0,HR,False,read_only
ID0255,Okta,paul.neal@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-02-25,True,,HR,False,
ID0256,AD,melissa.horn,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2026-05-25,True,,HR,False,
ID0256,AWS,melissa-horn,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-22,True,184.0,HR,False,read_only
ID0256,Okta,melissa.horn@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-04-11,True,,HR,False,
ID0257,AD,kenneth.knight,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2025-09-12,True,,Finance,False,
ID0257,AWS,kenneth-knight,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2025-10-19,False,122.0,Finance,False,read_only
ID0257,Okta,kenneth.knight@socgen.com,,active,SAP S4HANA|Workday|Slack|Concur,standard,2026-03-10,True,,Finance,False,
ID0258,AD,timothy.moore,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2026-01-07,False,,HR,False,
ID0258,AWS,timothy-moore,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-05-06,False,197.0,HR,False,read_only
ID0258,Okta,timothy.moore@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2025-08-31,True,,HR,False,
ID0259,AD,timothy.hill,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2025-09-20,True,,Engineering,False,
ID0259,AWS,timothy-hill,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-11-19,True,45.0,Engineering,False,read_only
ID0259,Okta,timothy.hill@socgen.com,,active,GitHub Enterprise|AWS SSO|Jira|Slack|Confluence,standard,2026-06-02,False,,Engineering,False,
ID0260,AD,brandon.davis,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2025-10-10,True,,Legal,False,
ID0260,AWS,brandon-davis,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-03-29,True,75.0,Legal,False,read_only
ID0260,Okta,brandon.davis@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2026-06-16,True,,Legal,False,
ID0261,AD,greg.martinez,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-Sales-Staff|GG-CRM-Access,standard,2026-01-26,False,,Sales,False,
ID0261,AWS,greg-martinez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-09-25,True,140.0,Sales,False,read_only
ID0261,Okta,greg.martinez@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,,False,,Sales,False,
ID0262,AD,jacob.evans,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2026-02-01,True,,Engineering,False,
ID0262,AWS,jacob-evans,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-03-29,False,85.0,Engineering,False,admin
ID0262,Okta,jacob.evans@socgen.com,,active,GitHub Enterprise|AWS SSO|Jira|Slack|Confluence,standard,2025-10-29,True,,Engineering,False,
ID0263,AD,justin.bishop,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2025-06-18,True,,HR,False,
ID0263,AWS,justin-bishop,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-05-12,True,711.0,HR,False,read_only
ID0263,Okta,justin.bishop@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2025-09-03,True,,HR,False,
ID0264,AD,angelica.garcia,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access|GG-Domain-Admins,admin,2026-03-23,False,,HR,False,
ID0264,AWS,angelica-garcia,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-01-04,True,132.0,HR,False,admin
ID0264,Okta,angelica.garcia@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2025-11-27,True,,HR,False,
ID0265,AD,danielle.burke,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access|GG-Domain-Admins,admin,2025-11-19,True,,Sales,False,
ID0265,AWS,danielle-burke,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-11-19,True,64.0,Sales,False,admin
ID0265,Okta,danielle.burke@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-11-19,True,,Sales,False,
ID0266,AD,elizabeth.brown,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2025-11-04,False,,Legal,False,
ID0266,AWS,elizabeth-brown,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-08-26,False,78.0,Legal,False,read_only
ID0266,Okta,elizabeth.brown@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-08-31,True,,Legal,False,
ID0267,AD,dr..valencia,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2026-02-07,False,,Legal,False,
ID0267,AWS,dr.-valencia,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-07-14,True,16.0,Legal,False,read_only
ID0267,Okta,dr..valencia@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-10-25,True,,Legal,False,
ID0268,AD,alexis.lewis,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2026-03-31,False,,Engineering,False,
ID0268,AWS,alexis-lewis,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-05-22,True,181.0,Engineering,False,read_only
ID0268,Okta,alexis.lewis@socgen.com,,active,GitHub Enterprise|AWS SSO|Jira|Slack|Confluence,standard,2026-04-21,True,,Engineering,False,
ID0269,AD,james.davidson,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2025-12-14,True,,Sales,False,
ID0269,AWS,james-davidson,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-19,True,35.0,Sales,False,read_only
ID0269,Okta,james.davidson@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-10-31,True,,Sales,False,
ID0270,AD,mark.davenport,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,elevated,2025-11-20,False,,Legal,False,
ID0270,AWS,mark-davenport,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-04-24,True,171.0,Legal,False,read_only
ID0270,Okta,mark.davenport@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2026-02-14,True,,Legal,False,
ID0271,AD,logan.brown,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2025-09-24,False,,Finance,False,
ID0271,AWS,logan-brown,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2026-05-12,False,93.0,Finance,False,read_only
ID0271,Okta,logan.brown@socgen.com,,active,SAP S4HANA|Workday|Slack|Concur,standard,2026-04-24,True,,Finance,False,
ID0272,AD,michelle.jackson,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2025-09-13,True,,Sales,False,
